# redo_ensembles_claude.txt
# Blackboard / master manifest of the REDO production ensembles (corrected-gsq, bug-fixed) on AFFINE.
# CANONICAL location: /project/qed3/qed3/src/production/ (git-synced). RUN DATA in /lustre2/affine/redo/.
# Generated by the _fermilab block driver (Hasenbusch, Nf-packed, split-pole D/Df, frozen Zolotarev window).
# See params_L1L2_claude.md / params_massive_claude.md and cost doc redo_cost_estimate_claude.md.
# 26 at=0.2 streams (18 massless Nf{2,4,6} + 8 massive Nf2) + 6 HALF-a_t massless (at=0.1, Nt=128, L1 g1.0 & L2 g2.0, Nf{2,4,6})
#   + 9 L=3 (at=0.2) massless (gsq{1.5,3,4.5} x Nf{2,4,6}, KMAX 800, slots p19-p23; ADDED 2026-07-28).
#
# UPDATE 2026-07-23:
#   - at=0.2 MASSLESS stats BUMPED: -DKMAX L1 2000->4000 and L2 1200->4000 (KRNG 5->20).
#   - HALF-a_t (at=0.1) ensembles ADDED: slots p16/p17/p18, -DKMAX 2000, -DAT_VAL=0.1 binaries (_at0p1).
#   - Default QOS flipped opp->normal (affine.lq2_gpu now allocation-backed; small ~2 kcore-hr -> QOS=opp for bulk when it drains).
#
# UPDATE 2026-07-25 (MEASUREMENT -- extended-statistics conn+disc, LAUNCHED):
#   - `run_conn_disc_ext_claude.sh` LAUNCHED (combined single script, SEQUENTIAL: PHASE1 conn MPS 2/GPU
#     4 workers -> PHASE2 disc no-MPS 1/GPU 2 workers; MPS daemon quit between phases if script started it).
#   - STRIDE=10 (2x the old stride-20 grid), nhits1, disc tb2, kmin=first (k>=20 therm cut in analysis).
#   - COVERS ALL 33 massless ens: at0.2 L1/L2/L4 (9+9+9) + at0.1 half-at L1/L2 (3+3). RESUMABLE (per-config
#     h5 complete-gate; old stride-20 configs are a subset of the stride-10 grid -> skipped, no rework).
#   - ETA ~200h (~8.3d) both GPUs: conn ~110h + disc ~88h (at0.2). Per-config wall (measured): conn
#     136/318/1603 s (L1/L2/L4, MPS 2/GPU), disc 66/124/467 s (1/GPU).
#   - Concurrency note: MPS is PER-GPU so conn(MPS)+disc(noMPS) cannot share a GPU; true concurrency
#     (1 GPU/channel) makes conn the bottleneck (~220h) SLOWER than 2-phase-on-both-GPUs -> chose sequential.
#   - Standalone `run_conn_ext_claude.sh` / `run_disc_ext_claude.sh` (stride 10) also available.
#   - Earlier (kmax=2000, stride 20) conn/disc + condensate + glue-shapes sweeps already DONE; this run
#     extends the fermion tower to the full stride-10 grid. loc_ncfg/obs columns below still 0 -> fill after.

# # status column:  DONE = target reached = CLOSED (its wrapper slot is commented out in run_wrapper_redo_claude.sh;
# #                 re-apply no longer submits it).   running = still filling.
# # CLOSED slots (commented out) 2026-07-30: p0-p8 (all 9 L1 + all 9 L2 at=0.2 @3999) , p9-p12 (massive @119/79) ,
# #   p16/p17/p18 (ALL 6 half-a_t @1999). => at=0.2 + massive + half-a_t are ALL COMPLETE.
# # ACTIVE slots (2026-08-07): L=3 ONLY (SOLE generator). p19 DONE@799 (first L3 done) -> CLOSED. REPACKED
# #   2026-08-07 (7 live streams -> 3 pairs + 1 solo): p20=Nf2 g4.5 SOLO, p23=Nf4 g1.5||Nf6 g4.5 (repacked),
# #   p21=Nf4 g3||g4.5, p22=Nf6 g1.5||g3. **SPLIT: affine{p20,p23} + qed3{p21,p22}** (both live, END 2026-08-07).
# #   NOTE: 5 MPS slots = 5 GPUs all running = throughput CEILING; the 2nd alloc only SPLITS COST, not speed.
# #   Wrapper default ACCT flipped affine->qed3 (:22); affine slots use ACCT=affine.lq2_gpu override; qed3 jobs
# #   still write here (affine Lustre, compute charged qed3). MIGRATION RULE: to move a slot between accounts,
# #   cancel the WHOLE old-account chain (running+pending, PER-SLOT single -n) then the pre-submitted new-account
# #   chain (anchored on the old tail) runs alone -- NEVER cancel only old-pending while old-running (double-writer).
# #   L3 Nf4/6 nsteps bumped {3,3,3}->{4,4,4} (Nf2 stays 3). Job names now pretty: p<idx>_[a1]L<l>N<n>g<gsq*10>[m..].
# #   L3 SLOW (~13-16 traj/4h) -> topup per-account chain-8; QOS=opp per side when its lquota nears 0.
# # NOTE: FNAL L4 was tried then DROPPED (2026-07-20); the L4 section at the bottom is the SEPARATE BU-SCC campaign.
# NOTE (2026-07-16): the L1/L2 rows below are the AFFINE (Fermilab, SLURM) campaign. The L=4 ensembles are
# generated SEPARATELY on the BU SCC (SGE qsub) with the _scc driver -- see the "L4 (SCC)" section appended
# at the BOTTOM of this file (impl plan: scc_L4_production_impl_plan_claude.md). L4 is Nf=2-only (per NM).
#
# Columns (whitespace-separated; col 1 = ensemble dir basename, contains ckpoint_lat.<k>):
#   ensemble   output dir3 basename
#   type       massless (mRe=0) | massive (mRe!=0)
#   slot       wrapper pair-slot p<idx> (run_wrapper_redo_claude.sh); packed 2/GPU under MPS
#   L Nf gsq mRe   lattice refinement / flavors / coupling / physical mass (R=1)
#   target     compiled trajectory cap -DKMAX (at=0.2 massless L1=L2=4000 ; at=0.1 half massless=2000 ; massive L1=120 L2=80)
#   ncfg       ckpoint_lat configs on disk NOW (snapshot)
#   status     DONE (>=target-1) | running
#   acc%       acceptance over all this stream's logs ; maxdH = max |dH|  (health)
#
# Columns (whitespace-separated; col 1 = ensemble dir basename under /lustre2/affine/redo/):
#   ensemble  dir3 basename   type massless|massive   slot wrapper pair p<idx>
#   L Nf gsq mRe   refinement / flavors / coupling / physical mass (R=1)
#   target -DKMAX (at=0.2 massless L1=L2=4000 ; at=0.1 half massless=2000 ; massive L1=120 L2=80)   ncfg NOW   status DONE(closed)|running
#   acc% acceptance over all logs   maxdH max|dH|
#
# OBS-STATE columns (ADDED 2026-07-17, local measurement campaign; plan
# redo_obs_measurement_impl_plan_claude.md; style of both_3d jj_ensembles_claude.txt existing_jj).
# Every data row (all three sections) carries TWO extra trailing columns:
#   loc_ncfg   ckpoint_lat configs pulled to LOCAL barracuda22 so far (0 = not pulled yet)
#   obs        LOCAL obs-calc state: comma-joined tag:N (N = configs measured), "-" = none. Tags:
#              thm  = gluonic thermalization series (stride 1; sets the per-ensemble kmin cut)
#              conn = connected jj+scalar Y_lm tower (GPU, stride 20)  [massless]
#              disc = disconnected jj (GPU, stride 20)                 [massless]
#              glue = F shapes corr ; f2 = F^2 shapes corr (CPU, stride 1)  [massless]
#              cond = scalar condensate e/o+spin (GPU, stride 20)      [massive]
#
# SNAPSHOT: point-in-time (running ncfg advances). Regenerate: re-run this header's generator block.
# ensemble                                                 type     slot   L  Nf   gsq   mRe  target   ncfg status    acc%   maxdH  loc_ncfg  obs
# strong-FP64 GPUs via -l gpu_type. FINAL: ALL streams -> V100 (qfe has ece buy-in priority on V100 +
# 26-node public pool; A100/H200 free GPUs are other groups' locked buy-in -> those jobs sat in qw).**
# PE_OMP=4, no MPS. Blocked force: NSTACK=Nf/2 flavors in one mrhs block (Nf4->2, Nf6->3).
# ncfg below = live SCC count (target BUMPED to 600 on 2026-08-01, -DKMAX=600); status SCC-running. Update daily.
# Rows here ALSO carry the trailing loc_ncfg/obs columns (see OBS-STATE header block above).
#
# ensemble                                                                              type     slot L Nf gsq mRe target ncfg status        loc_ncfg  obs
  Nf4_gsq2.000000at0.200000nu01.000000mRe0.000000mIm0.000000nt128L4_hb0.400000-1.000000 massless p13  4 4  2.0 0.0  600  472  SCC-running       0  -
  Nf4_gsq4.000000at0.200000nu01.000000mRe0.000000mIm0.000000nt128L4_hb0.400000-1.000000 massless p13  4 4  4.0 0.0  600  407  SCC-running       0  -
  Nf4_gsq6.000000at0.200000nu01.000000mRe0.000000mIm0.000000nt128L4_hb0.400000-1.000000 massless p15  4 4  6.0 0.0  600  396  SCC-running       0  -
  Nf6_gsq2.000000at0.200000nu01.000000mRe0.000000mIm0.000000nt128L4_hb0.400000-1.000000 massless p14  4 6  2.0 0.0  600  361  SCC-running       0  -
  Nf6_gsq4.000000at0.200000nu01.000000mRe0.000000mIm0.000000nt128L4_hb0.400000-1.000000 massless p14  4 6  4.0 0.0  600  377  SCC-running       0  -
  Nf6_gsq6.000000at0.200000nu01.000000mRe0.000000mIm0.000000nt128L4_hb0.400000-1.000000 massless p15  4 6  6.0 0.0  600  276  SCC-running       0  -

# ----- RSYNC (FNAL -> local): pull the L1/L2/L4 gauge configs for local analysis -------------------
# FNAL host : lq.fnal.gov   (login node; needs your FNAL ssh/kerberos auth. ~/affine -> /lustre2/affine symlink)
# FNAL base : /lustre2/affine/redo/     (each ensemble = <col-1 basename>/ under here; covers L1/L2 + L4)
# Pull ONLY ckpoint_lat.* -- the gauge configs (ckpoint_lat.<k>, ~0.64 MB each). Do NOT pull ckpoint_rng.*
# (thinned KRNG, ~0.5 GB each, not needed for measurement), logs, binaries (*.o), or slurm_*.out.
# From the LOCAL machine (repeatable; rsync sends only new k's) -- all redo L1/L2/L4 ensembles at once:
#   rsync -avz --prune-empty-dirs \
#     --include='Nf*_*nt128L*_hb*/' --include='ckpoint_lat.*' --exclude='*' \
#     nmatsum@lq.fnal.gov:/lustre2/affine/redo/ <LOCAL_DEST>/
# (or per-ensemble: rsync -avz nmatsum@lq.fnal.gov:'/lustre2/affine/redo/<basename>/ckpoint_lat.*' <LOCAL_DEST>/<basename>/)
